electricitytype,sector,codelist_province,year,population_n,area_km2,ratio_population_per_area,electicity_user_amount,house_usage,smallbusiness_usage,mediumbusiness_usage,largebusiness_usage,largebusiness_usage_code,other_usage,business_usage,total_usage,factory_amount,registered_capital,worker_amount,new_factory_amount,new_register_capital,new_worker_amount,all_factory_amount,all_registered_capital,all_worker_amount,average_monthly_income,average_monthly_expenditure,average_debt_per_household,number_of_household,mean_dry_bulb_temperature,mean_maximum_temperature,mean_minimum_temperature,mean_msl_pressure,mean_relative_humidity,mean_station_pressure,std_dry_bulb_temperature,std_maximum_temperature,std_minimum_temperature,std_msl_pressure,std_relative_humidity,std_station_pressure
0.00,0.00,10.00,2554.00,476739.00,4709.00,101.00,2306780.00,7689983129.00,5438913028.00,5481511530.00,10399624492.00,1.00,3020070483.00,21320049050.00,32030102662.00,17695.00,305638.00,550398.00,306.00,6124.00,9073.00,18001.00,311762.00,559471.00,48951.00,35023.70,218741.40,1958.74,29.24,33.39,25.33,1009.13,70.48,1008.39,1.03,0.95,1.33,2.09,4.23,2.09
0.00,0.00,10.00,2555.00,476739.00,4709.00,101.00,2341334.00,8587257894.00,5888894756.00,5932761081.00,11147222994.00,1.00,3199948744.00,22968878831.00,34756085469.00,17668.00,305687.00,550642.00,262.00,4125.00,13256.00,17930.00,309812.00,563898.00,49070.90,34724.67,247159.10,2249.93,29.24,33.39,25.33,1009.13,70.48,1008.39,1.03,0.95,1.33,2.09,4.23,2.09
0.00,0.00,10.00,2556.00,476739.00,4709.00,101.00,2405910.00,8609996254.00,6014912436.00,6358458472.00,11068232677.00,1.00,2485299924.00,23441603585.00,34536899763.00,17762.00,308155.00,551021.00,260.00,6363.00,5111.00,18022.00,314518.00,556132.00,49190.80,34425.64,275576.80,2541.11,29.24,33.39,25.33,1009.13,70.48,1008.39,1.03,0.95,1.33,2.09,4.23,2.09
0.00,0.00,10.00,2557.00,476739.00,4709.00,101.00,2466544.00,8773380902.00,6021801766.00,6317939566.00,10914420813.00,1.00,2540337842.00,23254162145.00,34567880889.00,17749.00,311732.00,549182.00,257.00,5782.00,5446.00,18006.00,317514.00,554628.00,47381.25,33755.67,220141.20,2727.52,29.24,33.39,25.33,1009.13,70.48,1008.39,1.03,0.95,1.33,2.09,4.23,2.09
1.00,2.00,71.00,2549.00,5666264.00,1569.00,3612.00,191946.00,294595526.00,98568705.00,129492103.00,237564961.00,1.00,94278642.00,465625769.00,854499937.00,1397.00,35238.76,27310.00,53.00,1317.18,1054.00,1450.00,36555.94,28364.00,15606.00,16243.00,114158.00,224.89,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2550.00,5666264.00,1569.00,3612.00,199499.00,319367523.00,104501562.00,142553618.00,331174614.00,1.00,101777780.00,578229794.00,999375097.00,1412.00,35367.30,27901.00,37.00,428.02,520.00,1449.00,35795.32,28421.00,15326.00,13776.70,91113.00,230.75,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2551.00,5666264.00,1569.00,3612.00,205205.00,330813276.00,106289062.00,155425370.00,297848517.00,1.00,106671902.00,559562949.00,997048127.00,1415.00,35305.03,28512.00,49.00,344.70,826.00,1464.00,35649.74,29338.00,16448.50,15498.35,99319.85,231.46,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2552.00,5666264.00,1569.00,3612.00,212312.00,349860894.00,111750980.00,161207079.00,315711838.00,1.00,109212427.00,588669897.00,1047743218.00,1431.00,45466.28,31065.00,55.00,9487.84,2936.00,1486.00,54954.11,34001.00,17571.00,17220.00,107526.70,232.17,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2553.00,5666264.00,1569.00,3612.00,221502.00,389466583.00,121618576.00,176531256.00,342309899.00,1.00,121640067.00,640459731.00,1151566381.00,1457.00,46335.02,31282.00,65.00,2014.06,1073.00,1522.00,48349.09,32355.00,16390.45,17260.55,88156.15,232.85,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2554.00,5666264.00,1569.00,3612.00,229648.00,389280105.00,121455158.00,171967214.00,358035977.00,1.00,116231280.00,651458349.00,1156969734.00,1482.00,49359.05,32131.00,33.00,1135.50,538.00,1515.00,50494.55,32669.00,15209.90,17301.10,68785.60,233.53,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2555.00,5666264.00,1569.00,3612.00,238676.00,430090894.00,138898891.00,204996749.00,393113025.00,1.00,109516159.00,737008665.00,1276615718.00,1522.00,51727.47,32390.00,45.00,2411.34,765.00,1567.00,54138.80,33155.00,16977.95,17243.90,87282.90,234.07,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2556.00,5666264.00,1569.00,3612.00,246578.00,447544955.00,161424396.00,243579550.00,429893574.00,1.00,54485847.00,834897520.00,1336928322.00,1585.00,55757.43,33264.00,70.00,4184.40,993.00,1655.00,59941.83,34257.00,18746.00,17186.70,105780.20,234.61,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,2.00,71.00,2557.00,5666264.00,1569.00,3612.00,254773.00,473613456.00,168363495.00,255667976.00,491545988.00,1.00,57698761.00,915577459.00,1446889676.00,1665.00,61542.79,34653.00,83.00,5446.07,1395.00,1748.00,66988.86,36048.00,18814.90,16475.75,97821.05,235.33,27.40,33.72,22.34,1009.56,73.74,1003.00,1.61,2.11,2.29,2.18,7.03,1.84
1.00,4.00,46.00,2549.00,895525.00,19483.00,46.00,218992.00,172000100.00,51762547.00,37964676.00,106007977.00,1.00,35661056.00,195735200.00,403396356.00,1988.00,5700.34,18088.00,22.00,334.14,229.00,2010.00,6034.48,18317.00,12470.00,10621.00,109921.00,276.43,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2550.00,895525.00,19483.00,46.00,225275.00,177095190.00,61689469.00,37654814.00,108452754.00,1.00,41082157.00,207797037.00,425974384.00,1995.00,6751.32,18423.00,37.00,1089.69,446.00,2032.00,7841.01,18869.00,12507.00,13028.10,144115.00,284.87,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2551.00,895525.00,19483.00,46.00,229606.00,176839869.00,66078590.00,40859310.00,98798956.00,1.00,41474730.00,205736856.00,424051455.00,2011.00,6732.60,18418.00,46.00,253.91,369.00,2057.00,6986.51,18787.00,12127.50,12089.55,120912.90,285.40,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2552.00,895525.00,19483.00,46.00,232929.00,195322212.00,71260095.00,46673564.00,117478365.00,1.00,50691537.00,235412024.00,481425773.00,2031.00,6533.76,18233.00,34.00,157.63,253.00,2065.00,6691.39,18486.00,11748.00,11151.00,97710.80,285.94,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2553.00,895525.00,19483.00,46.00,238501.00,214939029.00,72790827.00,51481372.00,103241716.00,1.00,54264852.00,227513915.00,496717796.00,2049.00,6890.64,18117.00,30.00,168.43,214.00,2079.00,7059.07,18331.00,14520.45,11798.10,126291.00,286.49,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2554.00,895525.00,19483.00,46.00,244202.00,218149346.00,74553498.00,55712625.00,112601756.00,1.00,54449871.00,242867879.00,515467096.00,2066.00,7777.31,18342.00,31.00,926.24,347.00,2097.00,8703.55,18689.00,17292.90,12445.20,154871.20,287.04,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2555.00,895525.00,19483.00,46.00,251047.00,241881542.00,82693813.00,65536734.00,137081561.00,1.00,47204578.00,285312108.00,574398228.00,2116.00,11419.08,19182.00,59.00,3626.48,442.00,2175.00,15045.56,19624.00,15607.00,12311.79,139797.85,257.19,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2556.00,895525.00,19483.00,46.00,256311.00,250862534.00,95083716.00,84162933.00,136870117.00,1.00,16568115.00,316116766.00,583547415.00,2158.00,13506.33,19354.00,64.00,1185.66,661.00,2222.00,14691.98,20015.00,13921.10,12178.38,124724.50,227.33,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,4.00,46.00,2557.00,895525.00,19483.00,46.00,261315.00,264212908.00,100878051.00,91771576.00,156942406.00,1.00,17899935.00,349592033.00,631704876.00,2240.00,14011.58,19658.00,57.00,510.94,419.00,2297.00,14522.52,20077.00,14686.35,12462.49,128150.85,229.31,27.46,32.33,22.28,1008.62,72.96,986.43,1.98,1.75,2.87,3.08,6.76,3.02
1.00,3.00,62.00,2549.00,983418.00,6947.00,142.00,163773.00,180734470.00,67735752.00,92227382.00,171501480.00,1.00,44987211.00,331464614.00,557186295.00,536.00,20566.00,8270.00,44.00,782.00,799.00,580.00,21348.00,9069.00,15337.00,15050.00,130939.00,217.56,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2550.00,983418.00,6947.00,142.00,167207.00,189779962.00,73630054.00,94856470.00,230159064.00,1.00,47413037.00,398645588.00,635838587.00,556.00,22441.00,8483.00,34.00,1908.00,323.00,590.00,24349.00,8806.00,15559.00,13539.70,117473.00,220.48,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2551.00,983418.00,6947.00,142.00,171212.00,198386628.00,77070854.00,88440142.00,242043321.00,1.00,47498627.00,407554317.00,653439572.00,587.00,22579.00,8519.00,50.00,369.00,204.00,637.00,22948.00,8723.00,16837.00,14272.85,108122.50,220.91,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2552.00,983418.00,6947.00,142.00,176649.00,212266476.00,87207958.00,97658924.00,251606062.00,1.00,50315750.00,436472944.00,699055170.00,607.00,21656.00,8720.00,35.00,437.00,443.00,642.00,22093.00,9163.00,18115.00,15006.00,98772.00,221.35,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2553.00,983418.00,6947.00,142.00,182358.00,236749127.00,96574684.00,98271695.00,251434767.00,1.00,54460398.00,446281146.00,737490671.00,615.00,24773.00,8799.00,26.00,839.00,174.00,641.00,25612.00,8973.00,18393.45,15682.75,102258.40,221.79,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2554.00,983418.00,6947.00,142.00,188015.00,237886323.00,93460557.00,94695335.00,273934669.00,1.00,51972297.00,462090561.00,751949181.00,634.00,24218.00,8870.00,37.00,1442.00,335.00,671.00,25660.00,9205.00,18671.90,16359.50,105744.80,222.23,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2555.00,983418.00,6947.00,142.00,194638.00,270158201.00,105468892.00,89666587.00,350322574.00,1.00,52754872.00,545458053.00,868371126.00,671.00,28372.00,9256.00,45.00,4224.00,456.00,716.00,32596.00,9712.00,20377.25,17119.75,142208.20,229.63,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2556.00,983418.00,6947.00,142.00,200049.00,290974313.00,116828224.00,106104377.00,348566010.00,1.00,29136672.00,571498611.00,891609596.00,691.00,19013.00,8329.00,36.00,1485.00,765.00,727.00,20498.00,9094.00,22082.60,17880.00,178671.60,237.04,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,3.00,62.00,2557.00,983418.00,6947.00,142.00,204320.00,299800606.00,119836552.00,110117662.00,376644063.00,1.00,25916729.00,606598277.00,932315612.00,716.00,26336.00,8850.00,57.00,3383.00,588.00,773.00,29719.00,9438.00,21111.40,17625.40,191670.40,238.56,27.40,33.46,22.87,1009.40,76.24,1002.56,1.74,1.84,2.43,2.85,7.15,1.29
1.00,4.00,40.00,2549.00,725867.00,8607.00,84.00,411378.00,443307384.00,147526835.00,224477464.00,327109652.00,1.00,123641910.00,699113951.00,1266063245.00,4735.00,58203.64,44826.00,101.00,1405.15,1390.00,4836.00,59608.79,46216.00,11349.00,13483.00,80653.00,530.65,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2550.00,725867.00,8607.00,84.00,421811.00,468583102.00,168545149.00,241969707.00,356548143.00,1.00,129946374.00,767062999.00,1365592475.00,4784.00,72597.20,53234.00,86.00,14366.43,2605.00,4870.00,86963.63,55839.00,15065.00,12866.40,119399.00,534.06,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2551.00,725867.00,8607.00,84.00,432063.00,471871123.00,172059354.00,255204652.00,410447257.00,1.00,135947535.00,837711263.00,1445529921.00,4808.00,73877.46,54011.00,82.00,1292.18,1566.00,4890.00,75169.63,55577.00,17422.00,12771.70,116241.60,535.35,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2552.00,725867.00,8607.00,84.00,443329.00,519829921.00,179047537.00,263191637.00,435244990.00,1.00,163989848.00,877484164.00,1561303933.00,4848.00,74702.37,53878.00,72.00,847.63,1475.00,4920.00,75550.01,55353.00,19779.00,12677.00,113084.20,536.64,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2553.00,725867.00,8607.00,84.00,455928.00,576624533.00,193773927.00,264079630.00,540646331.00,1.00,169620801.00,998499888.00,1744745222.00,4899.00,74235.20,56293.00,72.00,3711.27,2503.00,4971.00,77946.46,58796.00,17904.70,13295.85,95138.50,537.86,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2554.00,725867.00,8607.00,84.00,466716.00,570335374.00,193033244.00,248614350.00,550109877.00,1.00,167173683.00,991757471.00,1729266528.00,4935.00,79301.67,57475.00,66.00,3557.69,1206.00,5001.00,82859.36,58681.00,16030.40,13914.70,77192.80,539.08,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2555.00,725867.00,8607.00,84.00,482762.00,636211258.00,222091078.00,272877323.00,656780404.00,1.00,170684828.00,1151748805.00,1958644891.00,4979.00,90509.65,57289.00,78.00,8307.76,1926.00,5057.00,98817.41,59215.00,17062.70,14807.39,78521.15,525.98,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2556.00,725867.00,8607.00,84.00,499154.00,663129115.00,252195292.00,335257307.00,666091042.00,1.00,97385884.00,1253543641.00,2014058640.00,4712.00,90494.03,55527.00,73.00,3523.69,912.00,4785.00,94017.72,56439.00,18095.00,15700.07,79849.50,512.87,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,4.00,40.00,2557.00,725867.00,8607.00,84.00,514223.00,696352449.00,263625977.00,351937280.00,672213762.00,1.00,101846516.00,1287777019.00,2085975984.00,4730.00,108668.19,56966.00,77.00,19441.45,2336.00,4807.00,128109.64,59302.00,19715.85,16290.04,71171.15,542.07,26.82,32.84,22.17,1009.37,74.09,995.07,2.09,1.72,2.86,3.15,6.89,1.98
1.00,2.00,22.00,2549.00,1802872.00,10886.00,166.00,166644.00,261265758.00,104105781.00,150963012.00,82504109.00,1.00,53154491.00,337572902.00,651993151.00,653.00,7529.97,11845.00,47.00,827.40,1714.00,700.00,8357.37,13559.00,20606.00,19828.00,176403.00,166.40,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2550.00,1802872.00,10886.00,166.00,173378.00,293482080.00,110802868.00,158289911.00,112307779.00,1.00,61730601.00,381400558.00,736613239.00,670.00,7666.01,11946.00,31.00,318.10,424.00,701.00,7984.11,12370.00,18866.00,18861.10,186301.00,170.05,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2551.00,1802872.00,10886.00,166.00,178238.00,304088357.00,113489298.00,156525123.00,126090418.00,1.00,64097368.00,396104839.00,764290564.00,694.00,9043.58,12453.00,40.00,919.10,751.00,734.00,9962.68,13204.00,19154.00,19228.05,155973.55,170.64,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2552.00,1802872.00,10886.00,166.00,183849.00,317560869.00,117078053.00,170516362.00,142553171.00,1.00,56246333.00,430147586.00,803954788.00,717.00,9575.44,12738.00,39.00,584.18,486.00,756.00,10159.62,13224.00,19442.00,19595.00,125646.10,171.23,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2553.00,1802872.00,10886.00,166.00,190799.00,357996661.00,129110352.00,204449572.00,159370263.00,1.00,63261815.00,492930187.00,914188663.00,692.00,9981.50,11884.00,37.00,663.15,419.00,729.00,10644.65,12303.00,21859.80,18596.15,124955.80,171.91,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2554.00,1802872.00,10886.00,166.00,197759.00,364290385.00,134423418.00,237787167.00,170725741.00,1.00,67164203.00,542936326.00,974390914.00,725.00,10518.36,14077.00,42.00,568.09,612.00,767.00,11086.44,14689.00,24277.60,17597.30,124265.50,172.59,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2555.00,1802872.00,10886.00,166.00,204817.00,388902122.00,139284168.00,254895524.00,220063291.00,1.00,58086978.00,614242983.00,1061232083.00,722.00,10458.16,11738.00,35.00,368.01,243.00,757.00,10826.17,11981.00,25780.55,19123.52,117384.90,169.71,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2556.00,1802872.00,10886.00,166.00,211712.00,409490287.00,146079892.00,227233261.00,197478716.00,1.00,27470615.00,570791869.00,1007752771.00,726.00,10814.76,11589.00,28.00,374.87,292.00,754.00,11189.63,11881.00,27283.50,20649.74,110504.30,166.83,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,22.00,2557.00,1802872.00,10886.00,166.00,219268.00,432626283.00,150576011.00,236113428.00,203408923.00,1.00,29811478.00,590098362.00,1052536123.00,714.00,10853.99,11554.00,15.00,129.02,135.00,729.00,10983.01,11689.00,31653.50,22000.27,120381.25,165.73,27.26,32.13,23.79,1009.50,80.00,1007.92,0.72,0.74,1.35,1.62,6.15,1.62
1.00,2.00,24.00,2549.00,537698.00,6338.00,85.00,167021.00,285490143.00,131628632.00,552847364.00,1747640045.00,1.00,73071123.00,2432116041.00,2790677307.00,1542.00,203915.54,152753.00,101.00,8743.69,5386.00,1643.00,212659.22,158139.00,16770.00,18295.00,77611.00,209.30,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2550.00,537698.00,6338.00,85.00,173496.00,308641870.00,143282884.00,554348607.00,2004145930.00,1.00,77504899.00,2701777421.00,3087924190.00,1595.00,205774.81,124220.00,78.00,4465.45,3105.00,1673.00,210240.26,127325.00,20665.00,17958.40,151114.00,211.86,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2551.00,537698.00,6338.00,85.00,177785.00,326064834.00,154454696.00,551669699.00,2101001731.00,1.00,73792328.00,2807126126.00,3206983288.00,1669.00,221746.32,123255.00,94.00,4904.61,3008.00,1763.00,226650.93,126263.00,20958.50,20519.20,123256.20,212.68,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2552.00,537698.00,6338.00,85.00,185403.00,346163393.00,167149094.00,552944640.00,1906706227.00,1.00,75961610.00,2626799961.00,3048924964.00,1725.00,174122.19,127801.00,92.00,8109.16,3191.00,1817.00,182231.35,130992.00,21252.00,23080.00,95398.40,213.50,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2553.00,537698.00,6338.00,85.00,191610.00,380975557.00,185105355.00,598656140.00,2390835040.00,1.00,83319818.00,3174596535.00,3638891910.00,1772.00,186869.55,130727.00,60.00,15609.07,3233.00,1832.00,202478.62,133960.00,22141.35,24575.35,99071.90,214.37,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2554.00,537698.00,6338.00,85.00,197789.00,394062128.00,194075246.00,625062999.00,2466730065.00,1.00,91473788.00,3285868310.00,3771404226.00,1814.00,189255.16,132911.00,49.00,5141.03,2026.00,1863.00,194396.19,134937.00,23030.70,26070.70,102745.40,215.24,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2555.00,537698.00,6338.00,85.00,204844.00,442157064.00,203951181.00,674261747.00,2809709431.00,1.00,78914962.00,3687922359.00,4208994385.00,1864.00,196929.46,133749.00,68.00,8207.14,2113.00,1932.00,205136.60,135862.00,28789.50,24706.41,160021.50,221.37,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2556.00,537698.00,6338.00,85.00,212494.00,463659797.00,225262544.00,697746315.00,2845670822.00,1.00,45432096.00,3768679681.00,4277771574.00,2005.00,208737.06,153230.00,96.00,12635.52,5367.00,2101.00,221372.58,158597.00,34548.30,23342.12,217297.60,227.50,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,24.00,2557.00,537698.00,6338.00,85.00,219961.00,482897829.00,233382780.00,711210441.00,2924985481.00,1.00,44965296.00,3869578702.00,4397441827.00,2092.00,225478.72,156172.00,102.00,26867.52,5313.00,2194.00,252346.24,161485.00,31051.60,22562.36,146370.35,235.55,26.96,33.36,23.08,1010.81,78.69,1002.78,1.06,1.13,1.92,1.90,6.09,1.86
1.00,2.00,20.00,2549.00,720113.00,5351.00,135.00,393218.00,930365953.00,478626143.00,1383692376.00,3911004143.00,1.00,590517026.00,5773322662.00,7294205641.00,3178.00,432754.71,220474.00,253.00,7328.65,6966.00,3431.00,440083.37,227440.00,21869.00,21123.00,128114.00,382.13,28.33,31.81,24.96,1010.24,74.60,1005.52,0.99,0.76,1.36,1.88,3.86,2.03
1.00,2.00,20.00,2550.00,720113.00,5351.00,135.00,419535.00,1046143421.00,520521439.00,1419769765.00,4400749840.00,1.00,643704440.00,6341041044.00,8030888905.00,3378.00,425142.58,226674.00,265.00,7330.71,7580.00,3643.00,432473.30,234254.00,22260.00,20572.80,139319.00,388.83,28.33,31.81,24.96,1010.24,74.60,1005.52,0.99,0.76,1.36,1.88,3.86,2.03
1.00,2.00,20.00,2551.00,720113.00,5351.00,135.00,441638.00,1115751951.00,544860002.00,1400895385.00,4536968565.00,1.00,695963610.00,6482723952.00,8294439513.00,3567.00,430001.96,233947.00,224.00,8381.04,8308.00,3791.00,438383.00,242255.00,23156.00,23035.90,165234.00,390.69,28.33,31.81,24.96,1010.24,74.60,1005.52,0.99,0.76,1.36,1.88,3.86,2.03
1.00,2.00,20.00,2552.00,720113.00,5351.00,135.00,464361.00,1177347580.00,554300046.00,1361030196.00,3883519252.00,1.00,723590723.00,5798849494.00,7699787797.00,3715.00,429951.77,240709.00,165.00,7962.12,6843.00,3880.00,437913.89,247552.00,24052.00,25499.00,191149.00,392.55,28.33,31.81,24.96,1010.24,74.60,1005.52,0.99,0.76,1.36,1.88,3.86,2.03
1.00,2.00,20.00,2553.00,720113.00,5351.00,135.00,485401.00,1304521624.00,601108729.00,1624565019.00,4437338622.00,1.00,792744642.00,6663012370.00,8760278636.00,3853.00,438166.32,248569.00,157.00,9180.33,7297.00,4010.00,447346.65,255866.00,23529.60,25216.60,188829.00,394.24,28.33,31.81,24.96,1010.24,74.60,1005.52,0.99,0.76,1.36,1.88,3.86,2.03
1.00,2.00,20.00,2554.00,720113.00,5351.00,135.00,509131.00,1348378062.00,625804504.00,1623481549.00,4710744045.00,1.00,816373557.00,6960030098.00,9124781717.00,4030.00,447928.92,252586.00,177.00,9077.08,5196.00,4207.00,457006.01,257782.00,23007.20,24934.20,186509.00,395.92,28.33,31.81,24.96,1010.24,74.60,1005.52,0.99,0.76,1.36,1.88,3.86,2.03
1.00,2.00,20.00,2555.00,720113.00,5351.00,135.00,538034.00,1506530823.00,694905897.00,1712279602.00,4997520451.00,1.00,872934690.00,7404705950.00,9784171463.00,4205.00,452431.96,259065.00,148.00,6742.98,4509.00,4353.00,459174.93,263574.00,25686.85,25319.15,172796.35,500.36,28.33,31.81,24.96,1010.24,74.60,1005.52,0.99,0.76,1.36,1.88,3.86,2.03
